desc_link,desc_link/_text,desc_link/_title,desc_link_numbers,partnum_number,main_price,fasttrack_image,fasttrack_image/_alt,wasprice_value,wasprice_price,saveprice_value,saveprice_value_prices,customerrating_link,customerrating_link/_text,customerrating_link/_title,customerrating_image,customerrating_image/_alt,customerrating_number,specialoffercount_value,specialoffercount_value_numbers,image_1,image_1/_alt,image_2,image_2/_alt,image_3,image_3/_alt,image_4,image_4/_alt,image_5,image_5/_alt,image_6,image_6/_alt,delivery_value,addtotrolley_link,addtotrolley_link/_text,addtotrolley_link/_title,buyorreserve_link,buyorreserve_link/_text,buyorreserve_link/_title,image_link,image_link/_text,image_link/_title,image_7,image_7/_alt,ordering_value_1,ordering_value_2,compare_label
"http://www.argos.co.uk/static/Product/partNumber/4982588.htm","Toshiba 15.6 Inch L50 Intel Core i3 8GB 2TB Laptop.","more details on Toshiba 15.6 Inch L50 Intel Core i3 8GB 2TB Laptop.","15.6; 8; 2","4982588","349.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","449.99","Save £100.00","100","http://www.argos.co.uk/static/Product/partNumber/4982588.htm#pdpProductReviews","(28)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_3.gif","","28","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1390549&partNumber=4982588&quantity=1","Add To Trolley","Buy or Reserve Toshiba 15.6 Inch L50 Intel Core i3 8GB 2TB Laptop.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1390549&partNumber=4982588&quantity=1","Buy or Reserve","Buy or Reserve Toshiba 15.6 Inch L50 Intel Core i3 8GB 2TB Laptop.","http://www.argos.co.uk/static/Product/partNumber/4982588.htm","","more details on Toshiba 15.6 Inch L50 Intel Core i3 8GB 2TB Laptop.","http://argos.scene7.com/is/image/Argos/4982588_R_SET?$Listers$","more details on Toshiba 15.6 Inch L50 Intel Core i3 8GB 2TB Laptop.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/5155709.htm","Lenovo 11.6 Inch Ideapad 100s Intel Atom 2GB 32GB Laptop.","more details on Lenovo 11.6 Inch Ideapad 100s Intel Atom 2GB 32GB Laptop.","11.6; 100; 2; 32","5155709","149.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","199.99","Save 25%","","http://www.argos.co.uk/static/Product/partNumber/5155709.htm#pdpProductReviews","(50)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_6.gif","","50","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1399475&partNumber=5155709&quantity=1","Add To Trolley","Buy or Reserve Lenovo 11.6 Inch Ideapad 100s Intel Atom 2GB 32GB Laptop.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1399475&partNumber=5155709&quantity=1","Buy or Reserve","Buy or Reserve Lenovo 11.6 Inch Ideapad 100s Intel Atom 2GB 32GB Laptop.","http://www.argos.co.uk/static/Product/partNumber/5155709.htm","","more details on Lenovo 11.6 Inch Ideapad 100s Intel Atom 2GB 32GB Laptop.","http://argos.scene7.com/is/image/Argos/5155709_R_SET?$Listers$","more details on Lenovo 11.6 Inch Ideapad 100s Intel Atom 2GB 32GB Laptop.","Currently out of stock for delivery","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/5153684.htm","HP 15.6 Inch Intel Pentium 4GB 1TB Laptop - White Silver.","more details on HP 15.6 Inch Intel Pentium 4GB 1TB Laptop - White Silver.","15.6; 4; 1","5153684","299.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","399.99","Save 25%","","http://www.argos.co.uk/static/Product/partNumber/5153684.htm#pdpProductReviews","(586)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_5.gif","","586","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1392641&partNumber=5153684&quantity=1","Add To Trolley","Buy or Reserve HP 15.6 Inch Intel Pentium 4GB 1TB Laptop - White Silver.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1392641&partNumber=5153684&quantity=1","Buy or Reserve","Buy or Reserve HP 15.6 Inch Intel Pentium 4GB 1TB Laptop - White Silver.","http://www.argos.co.uk/static/Product/partNumber/5153684.htm","","more details on HP 15.6 Inch Intel Pentium 4GB 1TB Laptop - White Silver.","http://argos.scene7.com/is/image/Argos/5153684_R_SET?$Listers$","more details on HP 15.6 Inch Intel Pentium 4GB 1TB Laptop - White Silver.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/5037009.htm","HP 15.6 Inch Intel Pentium 8GB 2TB Laptop - Blue.","more details on HP 15.6 Inch Intel Pentium 8GB 2TB Laptop - Blue.","15.6; 8; 2","5037009","349.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","449.99","Save £100.00","100","http://www.argos.co.uk/static/Product/partNumber/5037009.htm#pdpProductReviews","(336)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_6.gif","","336","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1392645&partNumber=5037009&quantity=1","Add To Trolley","Buy or Reserve HP 15.6 Inch Intel Pentium 8GB 2TB Laptop - Blue.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1392645&partNumber=5037009&quantity=1","Buy or Reserve","Buy or Reserve HP 15.6 Inch Intel Pentium 8GB 2TB Laptop - Blue.","http://www.argos.co.uk/static/Product/partNumber/5037009.htm","","more details on HP 15.6 Inch Intel Pentium 8GB 2TB Laptop - Blue.","http://argos.scene7.com/is/image/Argos/5037009_R_SET?$Listers$","more details on HP 15.6 Inch Intel Pentium 8GB 2TB Laptop - Blue.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4995805.htm","Asus X553MA 15.6 Inch Celeron 4GB 1TB Laptop.","more details on Asus X553MA 15.6 Inch Celeron 4GB 1TB Laptop.","15.6; 4; 1","4995805","279.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/4995805.htm#pdpProductReviews","(150)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_3.gif","","150","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1408369&partNumber=4995805&quantity=1","Add To Trolley","Buy or Reserve Asus X553MA 15.6 Inch Celeron 4GB 1TB Laptop.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1408369&partNumber=4995805&quantity=1","Buy or Reserve","Buy or Reserve Asus X553MA 15.6 Inch Celeron 4GB 1TB Laptop.","http://www.argos.co.uk/static/Product/partNumber/4995805.htm","","more details on Asus X553MA 15.6 Inch Celeron 4GB 1TB Laptop.","http://argos.scene7.com/is/image/Argos/4995805_R_SET?$Listers$","more details on Asus X553MA 15.6 Inch Celeron 4GB 1TB Laptop.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4647311.htm","HP Pavilion X2 Intel Atom 10 inch 2GB 32GB SSD 2 in 1 Laptop","more details on HP Pavilion X2 Intel Atom 10 inch 2GB 32GB SSD 2 in 1 Laptop","10; 2; 32; 2; 1","4647311","229.99","","","","","","","http://www.argos.co.uk/static/Product/partNumber/4647311.htm#pdpProductReviews","(1)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_0.gif","","1","+ 3 special offers","3","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1405897&partNumber=4647311&quantity=1","Add To Trolley","Buy or Reserve HP Pavilion X2 Intel Atom 10 inch 2GB 32GB SSD 2 in 1 Laptop","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1405897&partNumber=4647311&quantity=1","Buy or Reserve","Buy or Reserve HP Pavilion X2 Intel Atom 10 inch 2GB 32GB SSD 2 in 1 Laptop","http://www.argos.co.uk/static/Product/partNumber/4647311.htm","","more details on HP Pavilion X2 Intel Atom 10 inch 2GB 32GB SSD 2 in 1 Laptop","http://argos.scene7.com/is/image/Argos/4647311_R_SET?$Listers$","more details on HP Pavilion X2 Intel Atom 10 inch 2GB 32GB SSD 2 in 1 Laptop","Order now for delivery <span>within <span>2 days</span></span>","Reserve now for free store pick-up in 2-3 days","Compare"
"http://www.argos.co.uk/static/Product/partNumber/5014929.htm","Asus X533MA 15.6 Inch Celeron 4GB 1TB Laptop.","more details on Asus X533MA 15.6 Inch Celeron 4GB 1TB Laptop.","15.6; 4; 1","5014929","279.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/5014929.htm#pdpProductReviews","(150)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_3.gif","","150","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1408371&partNumber=5014929&quantity=1","Add To Trolley","Buy or Reserve Asus X533MA 15.6 Inch Celeron 4GB 1TB Laptop.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1408371&partNumber=5014929&quantity=1","Buy or Reserve","Buy or Reserve Asus X533MA 15.6 Inch Celeron 4GB 1TB Laptop.","http://www.argos.co.uk/static/Product/partNumber/5014929.htm","","more details on Asus X533MA 15.6 Inch Celeron 4GB 1TB Laptop.","http://argos.scene7.com/is/image/Argos/5014929_R_SET?$Listers$","more details on Asus X533MA 15.6 Inch Celeron 4GB 1TB Laptop.","Currently out of stock for delivery","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4768300.htm","Asus X553SA 15.6 Inch Pentium 8GB 1TB Laptop.","more details on Asus X553SA 15.6 Inch Pentium 8GB 1TB Laptop.","15.6; 8; 1","4768300","329.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/4768300.htm#pdpProductReviews","(10)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_4.gif","","10","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1408375&partNumber=4768300&quantity=1","Add To Trolley","Buy or Reserve Asus X553SA 15.6 Inch Pentium 8GB 1TB Laptop.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1408375&partNumber=4768300&quantity=1","Buy or Reserve","Buy or Reserve Asus X553SA 15.6 Inch Pentium 8GB 1TB Laptop.","http://www.argos.co.uk/static/Product/partNumber/4768300.htm","","more details on Asus X553SA 15.6 Inch Pentium 8GB 1TB Laptop.","http://argos.scene7.com/is/image/Argos/4768300_R_SET?$Listers$","more details on Asus X553SA 15.6 Inch Pentium 8GB 1TB Laptop.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/5035245.htm","HP 17.3 Inch AMD A6 8GB 1TB Laptop - Black.","more details on HP 17.3 Inch AMD A6 8GB 1TB Laptop - Black.","17.3; 8; 1","5035245","349.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/5035245.htm#pdpProductReviews","(39)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_2.gif","","39","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1406589&partNumber=5035245&quantity=1","Add To Trolley","Buy or Reserve HP 17.3 Inch AMD A6 8GB 1TB Laptop - Black.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1406589&partNumber=5035245&quantity=1","Buy or Reserve","Buy or Reserve HP 17.3 Inch AMD A6 8GB 1TB Laptop - Black.","http://www.argos.co.uk/static/Product/partNumber/5035245.htm","","more details on HP 17.3 Inch AMD A6 8GB 1TB Laptop - Black.","http://argos.scene7.com/is/image/Argos/5035245_R_SET?$Listers$","more details on HP 17.3 Inch AMD A6 8GB 1TB Laptop - Black.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4247443.htm","Toshiba L50-C-14P Ci3 15.6 Inch 4GB 1TB Laptop.","more details on Toshiba L50-C-14P Ci3 15.6 Inch 4GB 1TB Laptop.","14; 15.6; 4; 1","4247443","299.99","","","","","","","http://www.argos.co.uk/static/Product/partNumber/4247443.htm#pdpProductReviews","(46)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_6.gif","","46","","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1344446&partNumber=4247443&quantity=1","Add To Trolley","Buy or Reserve Toshiba L50-C-14P Ci3 15.6 Inch 4GB 1TB Laptop.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1344446&partNumber=4247443&quantity=1","Buy or Reserve","Buy or Reserve Toshiba L50-C-14P Ci3 15.6 Inch 4GB 1TB Laptop.","http://www.argos.co.uk/static/Product/partNumber/4247443.htm","","more details on Toshiba L50-C-14P Ci3 15.6 Inch 4GB 1TB Laptop.","http://argos.scene7.com/is/image/Argos/4247443_R_SET?$Listers$","more details on Toshiba L50-C-14P Ci3 15.6 Inch 4GB 1TB Laptop.","Currently out of stock for delivery","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/5173066.htm","HP 15.6 Inch Pentium 8GB 2TB Notebook - White Silver.","more details on HP 15.6 Inch Pentium 8GB 2TB Notebook - White Silver.","15.6; 8; 2","5173066","349.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","449.99","Save £100.00","100","http://www.argos.co.uk/static/Product/partNumber/5173066.htm#pdpProductReviews","(336)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_6.gif","","336","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1394843&partNumber=5173066&quantity=1","Add To Trolley","Buy or Reserve HP 15.6 Inch Pentium 8GB 2TB Notebook - White Silver.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1394843&partNumber=5173066&quantity=1","Buy or Reserve","Buy or Reserve HP 15.6 Inch Pentium 8GB 2TB Notebook - White Silver.","http://www.argos.co.uk/static/Product/partNumber/5173066.htm","","more details on HP 15.6 Inch Pentium 8GB 2TB Notebook - White Silver.","http://argos.scene7.com/is/image/Argos/5173066_R_SET?$Listers$","more details on HP 15.6 Inch Pentium 8GB 2TB Notebook - White Silver.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4989402.htm","Toshiba C70 17.3 Inch A8 8GB 1TB Laptop.","more details on Toshiba C70 17.3 Inch A8 8GB 1TB Laptop.","17.3; 8; 1","4989402","399.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/4989402.htm#pdpProductReviews","(10)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-3_8.gif","","10","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1406958&partNumber=4989402&quantity=1","Add To Trolley","Buy or Reserve Toshiba C70 17.3 Inch A8 8GB 1TB Laptop.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1406958&partNumber=4989402&quantity=1","Buy or Reserve","Buy or Reserve Toshiba C70 17.3 Inch A8 8GB 1TB Laptop.","http://www.argos.co.uk/static/Product/partNumber/4989402.htm","","more details on Toshiba C70 17.3 Inch A8 8GB 1TB Laptop.","http://argos.scene7.com/is/image/Argos/4989402_R_SET?$Listers$","more details on Toshiba C70 17.3 Inch A8 8GB 1TB Laptop.","Currently out of stock for delivery","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/5076077.htm","Toshiba 15.6 Inch C55 Intel Core i5 8GB 1TB Laptop.","more details on Toshiba 15.6 Inch C55 Intel Core i5 8GB 1TB Laptop.","15.6; 8; 1","5076077","449.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/5076077.htm#pdpProductReviews","(6)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_2.gif","","6","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1402400&partNumber=5076077&quantity=1","Add To Trolley","Buy or Reserve Toshiba 15.6 Inch C55 Intel Core i5 8GB 1TB Laptop.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1402400&partNumber=5076077&quantity=1","Buy or Reserve","Buy or Reserve Toshiba 15.6 Inch C55 Intel Core i5 8GB 1TB Laptop.","http://www.argos.co.uk/static/Product/partNumber/5076077.htm","","more details on Toshiba 15.6 Inch C55 Intel Core i5 8GB 1TB Laptop.","http://argos.scene7.com/is/image/Argos/5076077_R_SET?$Listers$","more details on Toshiba 15.6 Inch C55 Intel Core i5 8GB 1TB Laptop.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
